overlap,k,dim,samples_per_cluster,aspect_r,aspect_mm,radius_mm,min_o_exact,max_o_exact,min_o_lda,max_o_lda,min_o_heuristic,max_o_heuristic,ami_kmeans
0.0002934401416653607,30,500,250,8.766439305875085,2.3338708987918344,8.947508328668167,0.0002018126248495289,0.0002980032384911624,0.00028624413409006344,0.00029852471362312727,0.0017784821841499987,0.007657142290360408,0.3863737393863804
0.0003541214034299191,5,10,100,1.5055396175052698,9.1797369373824,3.733256667003023,0.0003433867803126489,0.00036229493960449055,0.0003455008821624528,0.0003625491576093598,0.0005137872662466236,0.0008001013702223503,0.9071395766854163
0.0003541214034299191,5,10,250,4.858476578184723,2.557263746309348,6.806691350377786,0.00032097482583992587,0.0003459661922005086,0.0003469325773706178,0.00036163712957870686,0.0007995905202906606,0.0041527838297992226,0.8091538824009357
0.0003541214034299191,5,100,100,5.966114994886336,9.21539058317343,1.705373379694491,0.00034417463079128296,0.00034643137122780665,0.00034768707137100563,0.0003573362829476512,0.0010684917731234034,0.008726788678038888,0.838131332577044
0.0003541214034299191,5,100,250,7.1156093462054875,5.006745829582609,2.1466359184929917,0.00034565200668934537,0.0003563836890534411,0.0003472719499251209,0.0003574512714881184,0.00719559511818324,0.018527920517387608,0.7589601717380642
0.0003541214034299191,5,500,100,8.588911411083245,3.616031919152186,1.8676167498499883,0.00034654466324246513,0.00035722082215827733,0.00035210374358785046,0.00035968791736085137,0.0015752714193475459,0.008520257861131864,0.18912284323484385
0.0003541214034299191,5,500,250,4.83458277907215,5.2513838825395895,5.435742984345941,0.0003274253712328701,0.0003533820007797228,0.00034802054797711257,0.00036099958979707303,0.00359428172827303,0.008747638736886998,0.666839391673518
0.0003541214034299191,10,10,100,7.92658495966832,3.374866169106921,5.718268337954928,0.00032007042462156576,0.0003607998628898379,0.0003459966961985028,0.00036235301097420347,0.006397563821734842,0.11911994315807828,0.7915764249712312
0.0003541214034299191,10,10,250,8.985905161843366,1.466213700855235,7.198789168445586,0.00025736512683405266,0.00036110871190175864,0.0003454147602439672,0.0003616630121854314,0.0033815196935016445,0.09372664906531902,0.7922891130820888
0.0003541214034299191,10,100,100,8.114353052776673,1.9063592214741099,7.841941342453093,0.00031621193121544877,0.00036108724688821425,0.00034686957946128416,0.00036174432820534896,0.004179769714631298,0.023710377447075937,0.5610336666218798
0.0003541214034299191,10,100,250,1.95439423804788,4.4197953247464055,7.243262121264832,0.00033837782008871997,0.00035545029097194814,0.00034614308948843764,0.00036226478218237546,0.0006310590260429905,0.0009460136383958595,0.8587192213555113
0.0003541214034299191,10,500,100,4.477027573600279,1.5477005135389832,8.01765171238915,0.00032155891995655494,0.00035677262916888886,0.0003459104656358125,0.00036267919233545776,0.0014310180962311403,0.004476602628439741,0.2600020168230911
0.0003541214034299191,10,500,250,7.300217678923612,9.136613893037103,3.026053042159577,0.0002990653601746551,0.0003593189147637066,0.0003464972503730568,0.00036210822709636936,0.0013877988082269255,0.016971625147164104,0.560808693893227
0.0003541214034299191,30,10,100,2.3914127844497126,3.4792056362110424,4.696594737691968,0.0002908062236612885,0.00035805377273256944,0.0003456205262994949,0.00036043850523004295,0.0004407904860541656,0.003200507037999678,0.9348645800870387
0.0003541214034299191,30,10,250,6.695200692490967,8.71725379489067,7.494595619165199,0.00015927875713628303,0.0003607508873675336,0.0003453532728392439,0.0003619527061486938,0.0006004237640029331,0.05034977157588294,0.8148343823058919
0.0003541214034299191,30,100,100,7.611026451003437,7.240850566834336,8.408231666201083,0.0002810460741107246,0.0003603232249216326,0.0003455381782289102,0.00036145024280420657,0.002775706399382072,0.039639846354902364,0.47708799850906397
0.0003541214034299191,30,100,250,1.589032073878466,2.5316797394651878,4.554917891944667,0.0003397794449118141,0.0003622224058714707,0.00034568590312322733,0.0003625589926501416,0.00038728009693267396,0.00046292782531875964,0.9461154954054221
0.0003541214034299191,30,500,100,9.399378173202578,4.747372756905662,5.992382572411555,0.00022312780740385563,0.0003601547781852954,0.00034609985322942016,0.0003616311801872829,0.004101296302270185,0.014741178962287327,0.28081155141175407
0.0003541214034299191,30,500,250,7.330627709523688,6.7659091600992625,9.782447642880378,0.0002358786312495198,0.00036119751956120716,0.0003454180659860917,0.0003627634935443602,0.0031810163651995182,0.017193169399424946,0.39494989496985167
0.00042735110355209715,5,10,100,6.28298083844006,4.928183860609058,9.334674726628421,0.00040444316512466827,0.0004284917452108683,0.00041915772036560384,0.000433676523424964,0.002684087866640983,0.08342287229523615,0.5586460723145295
0.00042735110355209715,5,10,250,8.920971136139606,2.6323566723706215,1.899746137316725,0.0002470630601738577,0.00043264290731315214,0.00041904144195714643,0.00043278450108164,0.004015957898406475,0.021643929436794274,0.805020792309836
0.00042735110355209715,5,100,100,6.7636067672252285,8.01698037346912,7.599739917683774,0.000389698608619371,0.00042305082844174,0.00041689135455280635,0.00043331129117074596,0.005239710116584195,0.04023402011624477,0.5061660489219223
0.00042735110355209715,5,100,250,7.733507514012215,8.835623204040036,9.059005666702639,0.0003671832909410977,0.00043604440454925175,0.00042639263178800846,0.00043717647518759506,0.001340037344725653,0.011846969476660973,0.33937393589583764
0.00042735110355209715,5,500,100,3.6290929276805004,7.7070653582796025,8.031987002275908,0.0003991089957902094,0.00043450516546217344,0.00041886770203158896,0.0004371149737785185,0.0012291386421445782,0.002467931610575569,0.33465588116024075
0.00042735110355209715,5,500,250,2.3492758494614225,9.138867015400539,5.279266090141575,0.00040713589819452167,0.0004272439645260917,0.00041781069497615064,0.0004377768769439072,0.0012244911000762748,0.001737980525845062,0.5507240318999809
0.00042735110355209715,10,10,100,9.367968689175688,1.040739472485475,3.809804010702037,0.0003505719668854823,0.0004137190091209053,0.0004176433293441306,0.0004319090289626182,0.003935400995602523,0.013957053625889948,0.8739125597652265
0.00042735110355209715,10,10,250,9.320286681084722,2.152432550586321,8.776343950963383,0.000355094640178244,0.00042157739924908455,0.00042091317622872104,0.00043729293675109915,0.0012421977189827071,0.17025815580233816,0.6954288657440918
0.00042735110355209715,10,100,100,7.954454586722504,4.131829092485028,1.0721272472118426,0.00042031083060112273,0.00042983325953094287,0.0004218635892223599,0.0004354905096584094,0.0012242084651736818,0.009676423809786616,0.8690736165849222
0.00042735110355209715,10,100,250,4.9448391605071915,8.230732785177619,5.71407642623574,0.0003997895185914313,0.00043515038392194505,0.00041800549525650155,0.0004364618925860597,0.0006547617403955819,0.010706663071532896,0.7189799773959628
0.00042735110355209715,10,500,100,5.465504740257035,1.6307013766669765,5.492172542360398,0.0004007888434216511,0.000433060476083158,0.00041940495419723334,0.00043556657245003016,0.0022386574982158347,0.0054763385038285595,0.4706459908883299
0.00042735110355209715,10,500,250,6.00830987142442,3.923120488952132,2.0741576125492904,0.00039531058396113927,0.0004198780812152414,0.0004175363153808842,0.00042316309311396516,0.0016838141861903466,0.004218196887171288,0.7337490598296117
0.00042735110355209715,30,10,100,6.011216070728246,4.733843016090755,2.031858174212906,0.00021594657901768954,0.00043183282003700363,0.00041696432642579495,0.00043696617777411184,0.0008279167822360378,0.019548034788516633,0.9222362286763044
0.00042735110355209715,30,10,250,3.1255758276048917,6.842366709047871,9.837920599561741,9.256514443833908e-09,0.04976395531201727,1.2286764716762377e-08,0.05064690847936748,4.0312702953571034e-08,0.0742474768660939,0.9206510544358949
0.00042735110355209715,30,100,100,1.0183583993689398,2.4751019467525435,7.385697641548576,0.0004173200510437791,0.0004351505163915359,0.0004173329839314288,0.00043515747949340877,0.00041755770324525265,0.000435307917553196,0.9337264208325843
0.00042735110355209715,30,100,250,6.985254980329946,6.309557153528316,7.352123343520643,0.0002598497059513871,0.00043134961891966306,0.0004167560018593086,0.0004349737352102867,0.0014668619572992814,0.00944720427449841,0.6411153686172606
0.00042735110355209715,30,500,100,7.568518330517128,8.379413735426635,8.03317336698704,5.507771350110602e-09,0.001037414152107008,1.0559303875723458e-08,0.0010384222062811421,2.75138495253735e-05,0.02298433030849467,0.17358652876424435
0.00042735110355209715,30,500,250,8.56354289455508,7.057092204935087,8.04795675353122,0.00026627889411656724,0.0004363840677883424,0.0004171554005463207,0.00043797729634276195,0.0024669138497717125,0.020249732982884572,0.2744106336852312
0.0005157241667357666,5,10,100,7.595554560499297,1.622417176537529,9.534181625982237,0.0004485924380461803,0.0004939602198801296,0.000502871236133462,0.0005267828130322005,0.003990474237335562,0.026102462410279692,0.7744730953561225
0.0005157241667357666,5,10,250,5.8521554306672465,1.533883702162294,9.031099957126818,0.00046833457203798723,0.000526832754093931,0.0005103761633993287,0.000528035425152007,0.0026114976477011886,0.10569767981209877,0.7344932453191154
0.0005157241667357666,5,100,100,4.447896197949722,8.604546619856428,8.373675865182749,0.000485397327559145,0.0005196326101830628,0.0005088398978139175,0.0005269599758193078,0.005558444405196594,0.04554983447728378,0.460582619300545
0.0005157241667357666,5,100,250,7.003598687277695,9.955740477406618,3.85228397362485,0.0004967579525940735,0.0005160181165591027,0.0005140287328402326,0.0005260372187905205,0.004215397003570098,0.009096772165802403,0.33275907212778616
0.0005157241667357666,5,500,100,2.4987763418517455,5.651927396959266,3.804239226020808,0.0004889961234222362,0.0005263947018279147,0.0005057557038192773,0.0005269488572430259,0.000804854294077284,0.0014764239506279697,0.44984847333131794
0.0005157241667357666,5,500,250,4.37036522434655,1.4862892020094147,9.863770880146477,0.0004795643159838381,0.0005258962246137422,0.0005033746700320307,0.0005274975818727601,0.0012133399366422992,0.005136424726580602,0.3640989290200368
0.0005157241667357666,10,10,100,2.5576523111408505,3.540024649599642,4.645185275225479,0.0004614798539714915,0.0005279878691870632,0.0005030309887388285,0.0005281396499314805,0.0008644407608058291,0.004360299646441357,0.9332718905400654
0.0005157241667357666,10,10,250,8.464781203694368,9.538652859111684,3.930068552088739,0.0003599442154564869,0.0005036834411222824,0.0005028786554701625,0.0005276320875187146,0.0009865911739608269,0.07291068236279963,0.8393717167649066
0.0005157241667357666,10,100,100,3.6111579347552976,1.4900602714707358,3.3017894800524954,0.00046353778662466816,0.0005211334456503014,0.0005050868482778803,0.0005284114182499966,0.0013291618833251029,0.0034308387203443313,0.8120021898166614
0.0005157241667357666,10,100,250,4.966976480168604,9.601785146585927,7.966936386857552,0.0004735916248828076,0.0005247318949133106,0.0005050269128239471,0.0005257307737607242,0.0015357044647139606,0.006720532752874986,0.6598815760906575
0.0005157241667357666,10,500,100,2.0360835112990814,8.926755990935671,8.420130024921077,0.0004813120363431622,0.0005118474600007694,0.0005035624692737439,0.0005273919002770633,0.001119199083894129,0.0020913326448050995,0.2880053314437088
0.0005157241667357666,10,500,250,6.583435265636967,3.6752442172097837,4.261071674346605,0.00045012923649290215,0.0005240024822852352,0.0005039329819989113,0.0005268277511103481,0.004801306776197389,0.016703666007095386,0.4220538052845827
0.0005157241667357666,30,10,100,2.911957437748192,8.704188267706847,2.671766781482847,0.00045038243184158944,0.0005241575462824333,0.0005030211042933441,0.000525535229472629,0.0006740905573454636,0.005981258064442496,0.9425191695776892
0.0005157241667357666,30,10,250,1.179981862891573,6.222737360444215,4.94932840031311,0.0005013297163858343,0.000527905833953124,0.0005029512483414322,0.0005280967446616991,0.0005162367850701788,0.0005656529444604264,0.9624125039980792
0.0005157241667357666,30,100,100,7.508183686448836,5.168495444453466,9.36522153021649,0.00039774111874324447,0.0005267060949607494,0.0005031716467729375,0.0005272170659367248,0.004976634098450061,0.025384954116657088,0.4626801776366084
0.0005157241667357666,30,100,250,8.024348978182854,5.944203733262085,2.173301374604311,0.0003853886263911477,0.000519859692782676,0.0005030428706236378,0.000522605087984962,0.002169778756238472,0.01581889867867159,0.7374380220496862
0.0005157241667357666,30,500,100,9.254516853965963,4.215433231627084,6.21396714174668,0.0003539767178035724,0.0005244098859857882,0.0005036672560136957,0.0005283082526026384,0.00439645339332273,0.0354514104493886,0.30041796785052904
0.0005157241667357666,30,500,250,8.170067486225129,7.1927174942396555,5.479062994391707,0.0003497892698010041,0.0005244602093670281,0.0005031607600012311,0.0005272726206584366,0.002245763420226865,0.020437905769645992,0.327462595129259
0.0006223721290165733,5,10,100,3.870021418335703,1.1606282536910957,6.450217018378604,0.000542635400611724,0.0006263376205721816,0.00061033259820098,0.0006376264601277715,0.0019597005007430113,0.0036695948141465262,0.9679132127773389
0.0006223721290165733,5,10,250,8.424609571529226,4.66115090381221,8.63112942386397,1.2139106164710256e-07,0.0006431005067080164,1.292502744831836e-07,0.0006460182690835037,0.0035401677027482314,0.062420425379604794,0.5970116996542527
0.0006223721290165733,5,100,100,8.263421237030979,3.983031383010494,3.310879978000078,0.0005775530265188511,0.0006068473956037934,0.0006130084696731597,0.0006354914804844736,0.006339791796633243,0.014828466778678884,0.6553912571412416
0.0006223721290165733,5,100,250,1.7917672074800859,4.018358460365878,7.803959825804449,0.0006066999286615804,0.0006273011133535178,0.0006102930638267612,0.0006375118354238207,0.0009915876999939677,0.0011183785916379918,0.9569855866680573
0.0006223721290165733,5,500,100,5.239187929177717,8.994913313454232,2.9421557760482404,0.0006080364182452502,0.0006278869323317338,0.0006149955383571992,0.0006280330278387591,0.0019022827093997385,0.006427831797683581,0.2313047355060454
0.0006223721290165733,5,500,250,5.099003861659401,7.790959319925949,9.869034492715462,0.0005772548640559094,0.0006279239370836631,0.0006072445098115331,0.0006346369342311586,0.0027191047336689866,0.011281955352443918,0.019789791135197958
0.0006223721290165733,10,10,100,5.022963926475463,1.5193684408543566,6.797484396350543,0.00022295539467243053,0.04642863924386731,0.00024459979321034275,0.0465983380847268,0.002419869477447767,0.09795369704646828,0.9042647262826161
0.0006223721290165733,10,10,250,8.763001128459141,1.5617565434617626,1.9969043095842585,0.0005203669453885951,0.000627083124434602,0.0006090238154830008,0.0006295974003003302,0.0029953515030818334,0.07165595751012188,0.9135215711188523
0.0006223721290165733,10,100,100,3.920696982522174,5.011881480610371,1.5738826941819322,0.0006020133622703927,0.0006347294623825217,0.0006085718152293307,0.0006359931730952617,0.0012505411582948156,0.004830681339685228,0.8941124478848793
